booking_id,customer_id,trip_id,booking_date,travel_date,seat_count,ticket_price,total_amount,payment_method,booking_status
BOOK007982,CUST04019,TRIP00136,2025-06-04,2025-07-30,1,1129.91,1129.91,CASH,CONFIRMED
BOOK007983,CUST03405,TRIP00095,2025-07-24,2025-09-07,1,424.35,424.35,WALLET,CONFIRMED
BOOK007984,CUST01452,TRIP00007,2024-11-22,2025-01-18,3,428.83,1286.49,UPI,CANCELLED
BOOK007985,CUST00152,TRIP00292,2025-06-19,2025-07-25,1,427.26,427.26,UPI,CONFIRMED
BOOK007986,CUST01425,TRIP00085,2026-05-16,2026-05-24,1,1444.93,1444.93,WALLET,CONFIRMED
BOOK007987,CUST04843,TRIP00022,2025-07-15,2025-08-24,3,507.41,1522.23,CARD,CANCELLED
BOOK007988,CUST04846,TRIP00252,2026-03-06,2026-03-19,1,427.39,427.39,UPI,CONFIRMED
BOOK007989,CUST03977,TRIP00298,2025-07-29,2025-09-08,4,1147.42,4589.68,UPI,CONFIRMED
BOOK007990,CUST04160,TRIP00036,2025-02-14,2025-02-24,2,646.68,1293.36,WALLET,CONFIRMED
BOOK007991,CUST02846,TRIP00210,2025-05-26,2025-06-11,2,1054.69,2109.38,CASH,CONFIRMED
BOOK007992,CUST01834,TRIP00200,2026-07-15,2026-08-26,1,1357.94,1357.94,CARD,CONFIRMED
BOOK007993,CUST00778,TRIP00091,2025-01-25,2025-03-10,2,1014.26,2028.52,CASH,CONFIRMED
BOOK007994,CUST01734,TRIP00247,2026-05-29,2026-06-08,1,1124.42,1124.42,NETBANKING,CONFIRMED
BOOK007995,CUST04154,TRIP00228,2026-04-25,2026-05-29,1,771.75,771.75,CARD,CONFIRMED
BOOK007996,CUST00469,TRIP00279,2026-07-03,2026-08-28,3,1611.46,4834.38,CASH,CONFIRMED
BOOK007997,CUST01484,TRIP00094,2026-06-15,2026-06-22,4,1028.22,4112.88,WALLET,CONFIRMED
BOOK007998,CUST00776,TRIP00003,2025-01-18,2025-01-26,1,1086.23,1086.23,NETBANKING,PENDING
BOOK007999,CUST03219,TRIP00075,2025-07-27,2025-09-05,3,987.46,2962.38,CARD,CONFIRMED
BOOK008000,CUST00388,TRIP00080,2026-08-06,2026-09-08,3,1879.89,5639.67,UPI,CONFIRMED
BOOK008001,CUST01508,TRIP00224,2025-05-17,2025-06-18,1,1075.88,1075.88,CARD,CONFIRMED
BOOK008002,CUST00664,TRIP00106,2026-08-25,2026-10-19,1,1281.99,1281.99,WALLET,CONFIRMED
BOOK008003,CUST03688,TRIP00131,2025-07-14,2025-08-15,3,969.43,2908.29,UPI,CONFIRMED
BOOK008004,CUST04663,TRIP00180,2025-11-29,2026-01-22,1,829.65,829.65,CASH,CONFIRMED
BOOK008005,CUST00173,TRIP00012,2025-02-24,2025-03-07,3,450.51,1351.53,WALLET,CONFIRMED
BOOK008006,CUST01424,TRIP00290,2025-05-10,2025-05-25,2,1044.33,2088.66,UPI,CONFIRMED
BOOK008007,CUST00540,TRIP00203,2025-05-19,2025-06-03,4,1359.49,5437.96,UPI,CONFIRMED
BOOK008008,CUST03394,TRIP00196,2025-03-19,2025-03-25,3,1497.67,4493.01,WALLET,CONFIRMED
BOOK008009,CUST02411,TRIP00213,2025-09-18,2025-10-28,4,864.08,3456.32,WALLET,PENDING
BOOK008010,CUST04054,TRIP00188,2026-09-12,2026-09-24,1,880.52,880.52,WALLET,CONFIRMED
BOOK008011,CUST04792,TRIP00220,2025-03-08,2025-03-09,1,441.73,441.73,UPI,CONFIRMED
BOOK008012,CUST01764,TRIP00021,2026-06-15,2026-07-18,2,463.41,926.82,NETBANKING,CANCELLED
BOOK008013,CUST04204,TRIP00031,2025-01-12,2025-01-13,4,451.05,1804.2,WALLET,CONFIRMED
BOOK008014,CUST00054,TRIP00073,2025-03-11,2025-03-30,3,1107.83,3323.49,CARD,CONFIRMED
BOOK008015,CUST01155,TRIP00136,2025-06-06,2025-07-30,1,1150.22,1150.22,CARD,CONFIRMED
BOOK008016,CUST00262,TRIP00197,2025-01-02,2025-02-28,3,973.07,2919.21,UPI,CANCELLED
BOOK008017,CUST01196,TRIP00175,2025-03-29,2025-04-14,3,1503.69,4511.07,CASH,CONFIRMED
BOOK008018,CUST03563,TRIP00182,2025-08-12,2025-10-10,1,1054.08,1054.08,CASH,PENDING
BOOK008019,CUST04572,TRIP00163,2025-08-25,2025-09-15,1,1174.95,1174.95,UPI,CONFIRMED
BOOK008020,CUST02699,TRIP00064,2025-09-14,2025-11-07,3,412.16,1236.48,CASH,CONFIRMED
BOOK008021,CUST00291,TRIP00179,2026-03-03,2026-03-20,3,397.57,1192.71,CASH,CANCELLED
BOOK008022,CUST03860,TRIP00155,2025-06-15,2025-07-03,5,922.62,4613.1,WALLET,CONFIRMED
BOOK008023,CUST03078,TRIP00173,2025-11-06,2025-12-30,1,647.07,647.07,NETBANKING,CONFIRMED
BOOK008024,CUST03535,TRIP00175,2025-03-13,2025-04-14,3,1748.71,5246.13,CARD,CONFIRMED
BOOK008025,CUST04028,TRIP00232,2026-01-19,2026-03-04,1,970.8,970.8,CARD,CONFIRMED
BOOK008026,CUST00244,TRIP00256,2024-12-12,2025-01-18,3,1154.0,3462.0,WALLET,CANCELLED
BOOK008027,CUST03554,TRIP00040,2025-06-07,2025-06-28,1,2301.09,2301.09,NETBANKING,CONFIRMED
BOOK008028,CUST01689,TRIP00184,2025-05-09,2025-06-05,3,1403.98,4211.94,NETBANKING,CONFIRMED
BOOK008029,CUST01930,TRIP00259,2025-07-23,2025-09-09,3,1636.23,4908.69,CASH,CONFIRMED
BOOK008030,CUST04662,TRIP00241,2024-12-04,2025-01-22,1,1337.24,1337.24,WALLET,CONFIRMED
BOOK008031,CUST02084,TRIP00237,2026-08-18,2026-09-07,4,948.15,3792.6,CASH,CONFIRMED
BOOK008032,CUST00525,TRIP00281,2025-08-04,2025-09-13,2,1569.18,3138.36,UPI,CONFIRMED
BOOK008033,CUST02731,TRIP00220,2025-02-06,2025-03-09,1,477.54,477.54,UPI,CONFIRMED
BOOK008034,CUST02255,TRIP00004,2025-05-16,2025-06-01,3,1203.02,3609.06,CASH,CONFIRMED
BOOK008035,CUST01371,TRIP00182,2025-08-31,2025-10-10,1,1128.3,1128.3,CASH,CONFIRMED
BOOK008036,CUST04429,TRIP00052,2025-10-12,2025-10-27,3,753.22,2259.66,CARD,CONFIRMED
BOOK008037,CUST00458,TRIP00081,2025-06-05,2025-07-23,2,1052.47,2104.94,NETBANKING,PENDING
BOOK008038,CUST04685,TRIP00251,2026-08-16,2026-10-09,1,785.41,785.41,NETBANKING,CONFIRMED
BOOK008039,CUST04292,TRIP00007,2024-11-30,2025-01-18,1,451.65,451.65,CARD,CANCELLED
BOOK008040,CUST02155,TRIP00037,2025-12-30,2026-01-17,1,328.01,328.01,CARD,CONFIRMED
BOOK008041,CUST00613,TRIP00086,2026-09-28,2026-10-13,4,916.98,3667.92,NETBANKING,CONFIRMED
BOOK008042,CUST02494,TRIP00204,2024-12-25,2025-02-22,1,437.39,437.39,WALLET,CONFIRMED
BOOK008043,CUST04627,TRIP00244,2025-11-09,2025-11-13,1,1996.53,1996.53,CARD,CONFIRMED
BOOK008044,CUST03289,TRIP00112,2025-06-07,2025-07-16,3,465.49,1396.47,WALLET,CONFIRMED
BOOK008045,CUST01026,TRIP00257,2026-03-21,2026-04-20,2,610.39,1220.78,UPI,CONFIRMED
BOOK008046,CUST03282,TRIP00210,2025-06-10,2025-06-11,3,1102.66,3307.98,WALLET,CONFIRMED
BOOK008047,CUST01145,TRIP00133,2026-02-26,2026-03-22,3,379.11,1137.33,CARD,CONFIRMED
BOOK008048,CUST04211,TRIP00246,2025-06-06,2025-07-03,1,1033.96,1033.96,CASH,CONFIRMED
BOOK008049,CUST00556,TRIP00079,2025-06-10,2025-06-28,3,2304.67,6914.01,CASH,CONFIRMED
BOOK008050,CUST03283,TRIP00240,2026-10-30,2026-12-03,3,387.63,1162.89,CASH,CONFIRMED
BOOK008051,CUST00095,TRIP00014,2025-02-19,2025-03-25,3,1899.24,5697.72,UPI,CONFIRMED
BOOK008052,CUST01177,TRIP00274,2026-06-23,2026-08-14,5,439.96,2199.8,UPI,CONFIRMED
BOOK008053,CUST00271,TRIP00288,2026-03-19,2026-04-20,5,597.2,2986.0,UPI,CONFIRMED
BOOK008054,CUST03849,TRIP00147,2025-12-30,2026-01-26,3,387.74,1163.22,CASH,CONFIRMED
BOOK008055,CUST01182,TRIP00239,2026-06-11,2026-07-29,3,343.79,1031.37,CARD,CONFIRMED
BOOK008056,CUST00575,TRIP00276,2025-12-06,2025-12-19,2,835.04,1670.08,UPI,CONFIRMED
BOOK008057,CUST02572,TRIP00256,2024-11-29,2025-01-18,5,1108.32,5541.6,NETBANKING,CONFIRMED
BOOK008058,CUST00152,TRIP00161,2026-11-21,2026-11-25,3,1697.04,5091.12,NETBANKING,CONFIRMED
BOOK008059,CUST00477,TRIP00237,2026-08-28,2026-09-07,3,1078.79,3236.37,UPI,CANCELLED
BOOK008060,CUST00134,TRIP00197,2025-01-03,2025-02-28,1,1155.0,1155.0,WALLET,CONFIRMED
BOOK008061,CUST04579,TRIP00031,2024-12-29,2025-01-13,1,396.59,396.59,NETBANKING,CONFIRMED
BOOK008062,CUST01618,TRIP00053,2025-11-23,2026-01-04,2,745.83,1491.66,WALLET,CONFIRMED
BOOK008063,CUST04193,TRIP00300,2025-05-30,2025-07-18,1,625.47,625.47,CARD,CONFIRMED
BOOK008064,CUST04733,TRIP00277,2026-06-23,2026-08-16,5,927.81,4639.05,UPI,CANCELLED
BOOK008065,CUST03365,TRIP00258,2026-03-03,2026-04-30,2,1242.26,2484.52,NETBANKING,CANCELLED
BOOK008066,CUST04262,TRIP00025,2026-08-14,2026-09-15,1,1492.46,1492.46,CASH,CONFIRMED
BOOK008067,CUST02521,TRIP00041,2026-07-20,2026-08-17,3,1273.84,3821.52,NETBANKING,CONFIRMED
BOOK008068,CUST01480,TRIP00237,2026-07-14,2026-09-07,1,1019.85,1019.85,CARD,CONFIRMED
BOOK008069,CUST04221,TRIP00059,2026-04-15,2026-05-16,1,695.05,695.05,NETBANKING,PENDING
BOOK008070,CUST01102,TRIP00039,2025-06-17,2025-07-29,3,1618.65,4855.95,WALLET,PENDING
BOOK008071,CUST03689,TRIP00017,2025-05-18,2025-06-12,5,1726.06,8630.3,NETBANKING,CONFIRMED
BOOK008072,CUST03097,TRIP00244,2025-11-03,2025-11-13,2,1597.5,3195.0,CASH,CANCELLED
BOOK008073,CUST04894,TRIP00112,2025-06-16,2025-07-16,2,458.9,917.8,WALLET,CONFIRMED
BOOK008074,CUST03521,TRIP00031,2024-12-18,2025-01-13,3,452.78,1358.34,UPI,CONFIRMED
BOOK008075,CUST00604,TRIP00015,2025-12-20,2026-02-15,3,714.25,2142.75,NETBANKING,CONFIRMED
BOOK008076,CUST00373,TRIP00241,2025-01-20,2025-01-22,1,1428.89,1428.89,WALLET,CONFIRMED
BOOK008077,CUST00846,TRIP00134,2026-02-19,2026-02-23,1,445.56,445.56,UPI,CONFIRMED
BOOK008078,CUST03888,TRIP00148,2025-03-11,2025-04-05,1,554.91,554.91,NETBANKING,CANCELLED
BOOK008079,CUST00829,TRIP00213,2025-10-22,2025-10-28,1,968.63,968.63,WALLET,CONFIRMED
BOOK008080,CUST01421,TRIP00106,2026-08-24,2026-10-19,1,1205.7,1205.7,WALLET,CONFIRMED
BOOK008081,CUST02914,TRIP00130,2026-03-18,2026-05-13,2,1335.66,2671.32,WALLET,CONFIRMED
BOOK008082,CUST01352,TRIP00009,2026-06-06,2026-07-18,1,1161.47,1161.47,WALLET,CANCELLED
BOOK008083,CUST00729,TRIP00212,2026-03-20,2026-04-30,1,1537.75,1537.75,CASH,CONFIRMED
BOOK008084,CUST01659,TRIP00110,2026-09-19,2026-10-07,3,1146.48,3439.44,CARD,CANCELLED
BOOK008085,CUST02780,TRIP00165,2025-09-07,2025-11-02,1,398.8,398.8,CARD,CONFIRMED
BOOK008086,CUST02702,TRIP00011,2026-06-26,2026-08-03,1,1439.74,1439.74,CARD,CONFIRMED
BOOK008087,CUST02489,TRIP00170,2025-11-22,2026-01-16,4,930.71,3722.84,UPI,CONFIRMED
BOOK008088,CUST02841,TRIP00139,2025-06-16,2025-06-22,1,1003.61,1003.61,UPI,CONFIRMED
BOOK008089,CUST01182,TRIP00095,2025-07-21,2025-09-07,1,517.57,517.57,UPI,CONFIRMED
BOOK008090,CUST00908,TRIP00035,2025-09-28,2025-10-08,4,1007.93,4031.72,NETBANKING,CONFIRMED
BOOK008091,CUST01653,TRIP00114,2025-07-11,2025-07-14,2,1142.41,2284.82,CASH,CONFIRMED
BOOK008092,CUST04430,TRIP00102,2025-12-20,2026-02-05,2,1903.63,3807.26,CARD,CONFIRMED
BOOK008093,CUST03831,TRIP00194,2026-03-15,2026-04-21,1,1522.2,1522.2,WALLET,CONFIRMED
BOOK008094,CUST03677,TRIP00091,2025-02-16,2025-03-10,3,1117.08,3351.24,UPI,CONFIRMED
BOOK008095,CUST01102,TRIP00196,2025-02-25,2025-03-25,5,1200.82,6004.1,CASH,CONFIRMED
BOOK008096,CUST03492,TRIP00200,2026-07-03,2026-08-26,1,1133.35,1133.35,NETBANKING,CONFIRMED
BOOK008097,CUST04438,TRIP00226,2025-08-25,2025-10-12,3,1116.47,3349.41,WALLET,CANCELLED
BOOK008098,CUST04109,TRIP00290,2025-05-14,2025-05-25,3,1105.8,3317.4,WALLET,CONFIRMED
BOOK008099,CUST02147,TRIP00074,2026-08-22,2026-10-09,1,1464.53,1464.53,WALLET,CONFIRMED
BOOK008100,CUST02349,TRIP00279,2026-08-03,2026-08-28,1,1808.63,1808.63,CASH,CONFIRMED
BOOK008101,CUST03364,TRIP00153,2025-07-19,2025-07-20,1,1947.28,1947.28,NETBANKING,CONFIRMED
BOOK008102,CUST03290,TRIP00265,2025-11-27,2025-12-08,2,608.1,1216.2,UPI,CONFIRMED
BOOK008103,CUST01945,TRIP00248,2025-03-03,2025-03-27,3,459.57,1378.71,CARD,CONFIRMED
BOOK008104,CUST04879,TRIP00147,2026-01-02,2026-01-26,3,438.14,1314.42,WALLET,CONFIRMED
BOOK008105,CUST04987,TRIP00058,2026-06-30,2026-07-18,1,756.64,756.64,WALLET,CONFIRMED
BOOK008106,CUST03173,TRIP00198,2026-04-27,2026-04-30,2,1703.54,3407.08,CASH,CONFIRMED
BOOK008107,CUST00600,TRIP00087,2026-02-11,2026-03-23,4,1576.22,6304.88,UPI,CONFIRMED
BOOK008108,CUST02595,TRIP00264,2026-05-25,2026-06-22,1,357.85,357.85,NETBANKING,CONFIRMED
BOOK008109,CUST01500,TRIP00058,2026-07-02,2026-07-18,1,910.94,910.94,NETBANKING,CONFIRMED
BOOK008110,CUST02880,TRIP00268,2026-02-23,2026-03-07,1,1247.21,1247.21,NETBANKING,CONFIRMED
BOOK008111,CUST01755,TRIP00250,2025-05-29,2025-06-16,2,1150.59,2301.18,UPI,CONFIRMED
BOOK008112,CUST04572,TRIP00185,2025-01-24,2025-03-09,3,764.11,2292.33,WALLET,CANCELLED
BOOK008113,CUST00102,TRIP00236,2025-08-29,2025-10-08,1,931.55,931.55,CASH,CONFIRMED
BOOK008114,CUST00111,TRIP00245,2024-12-08,2025-01-04,1,1016.84,1016.84,CASH,CONFIRMED
BOOK008115,CUST04839,TRIP00046,2025-01-09,2025-01-25,2,414.35,828.7,NETBANKING,CONFIRMED
BOOK008116,CUST04946,TRIP00156,2025-05-23,2025-06-25,2,1035.14,2070.28,CASH,CONFIRMED
BOOK008117,CUST00718,TRIP00208,2026-04-19,2026-05-18,3,457.6,1372.8,CASH,CONFIRMED
BOOK008118,CUST03645,TRIP00217,2025-10-18,2025-12-07,3,1418.23,4254.69,NETBANKING,CONFIRMED
BOOK008119,CUST02550,TRIP00001,2025-05-20,2025-07-19,1,883.3,883.3,UPI,CONFIRMED
BOOK008120,CUST00002,TRIP00014,2025-02-06,2025-03-25,2,1663.64,3327.28,WALLET,CONFIRMED
BOOK008121,CUST01958,TRIP00101,2026-01-19,2026-02-09,1,1203.08,1203.08,WALLET,CONFIRMED
BOOK008122,CUST03401,TRIP00094,2026-04-26,2026-06-22,3,811.23,2433.69,WALLET,CONFIRMED
BOOK008123,CUST03441,TRIP00083,2025-11-11,2025-12-15,4,1381.17,5524.68,CARD,CONFIRMED
BOOK008124,CUST04423,TRIP00088,2026-09-24,2026-11-12,3,867.2,2601.6,UPI,CONFIRMED
BOOK008125,CUST00878,TRIP00019,2025-05-15,2025-06-06,3,365.37,1096.11,WALLET,CANCELLED
BOOK008126,CUST00888,TRIP00193,2025-08-18,2025-09-21,3,904.91,2714.73,CASH,CONFIRMED
BOOK008127,CUST02459,TRIP00031,2024-11-16,2025-01-13,2,432.2,864.4,NETBANKING,CANCELLED
BOOK008128,CUST00068,TRIP00005,2025-10-22,2025-11-18,4,401.88,1607.52,CASH,CONFIRMED
BOOK008129,CUST02783,TRIP00105,2026-07-29,2026-09-07,5,582.27,2911.35,CARD,CONFIRMED
BOOK008130,CUST04992,TRIP00264,2026-05-24,2026-06-22,1,458.1,458.1,UPI,CONFIRMED
BOOK008131,CUST04408,TRIP00084,2025-05-02,2025-06-18,2,453.2,906.4,NETBANKING,CONFIRMED
BOOK008132,CUST01693,TRIP00206,2025-10-10,2025-12-05,5,442.42,2212.1,UPI,CONFIRMED
BOOK008133,CUST00870,TRIP00050,2026-05-28,2026-07-19,1,666.11,666.11,NETBANKING,CANCELLED
BOOK008134,CUST01679,TRIP00011,2026-07-05,2026-08-03,1,1370.64,1370.64,UPI,CONFIRMED
BOOK008135,CUST02874,TRIP00221,2025-12-28,2026-02-03,3,334.15,1002.45,UPI,CONFIRMED
BOOK008136,CUST00859,TRIP00025,2026-09-10,2026-09-15,1,1356.01,1356.01,NETBANKING,CONFIRMED
BOOK008137,CUST04809,TRIP00196,2025-02-02,2025-03-25,1,1406.45,1406.45,CASH,CONFIRMED
BOOK008138,CUST01650,TRIP00260,2025-09-11,2025-11-04,3,762.51,2287.53,WALLET,CONFIRMED
BOOK008139,CUST00281,TRIP00191,2024-12-22,2025-01-23,1,1070.77,1070.77,WALLET,PENDING
BOOK008140,CUST04906,TRIP00176,2026-05-12,2026-06-18,1,1336.37,1336.37,CASH,CONFIRMED
BOOK008141,CUST03336,TRIP00168,2025-09-09,2025-11-06,3,312.95,938.85,WALLET,PENDING
BOOK008142,CUST00106,TRIP00177,2026-09-15,2026-09-20,1,1254.35,1254.35,CARD,CANCELLED
BOOK008143,CUST03372,TRIP00110,2026-08-22,2026-10-07,4,991.03,3964.12,CASH,CONFIRMED
BOOK008144,CUST04243,TRIP00019,2025-05-20,2025-06-06,2,466.0,932.0,CASH,CONFIRMED
BOOK008145,CUST04157,TRIP00034,2026-08-25,2026-09-24,4,890.3,3561.2,CARD,CONFIRMED
BOOK008146,CUST03159,TRIP00003,2024-12-16,2025-01-26,1,1135.81,1135.81,CARD,CONFIRMED
BOOK008147,CUST04729,TRIP00159,2025-05-31,2025-06-29,3,968.35,2905.05,WALLET,CONFIRMED
BOOK008148,CUST02873,TRIP00187,2026-03-22,2026-05-21,1,756.63,756.63,WALLET,CONFIRMED
BOOK008149,CUST00996,TRIP00296,2026-09-26,2026-11-06,5,1036.54,5182.7,WALLET,CONFIRMED
BOOK008150,CUST03012,TRIP00030,2026-07-16,2026-08-04,1,1409.14,1409.14,WALLET,CONFIRMED
BOOK008151,CUST03827,TRIP00078,2025-10-05,2025-10-09,1,1004.05,1004.05,WALLET,CONFIRMED
BOOK008152,CUST01473,TRIP00182,2025-09-15,2025-10-10,1,1069.79,1069.79,UPI,CONFIRMED
BOOK008153,CUST00346,TRIP00159,2025-06-04,2025-06-29,1,805.67,805.67,CARD,CANCELLED
BOOK008154,CUST01490,TRIP00004,2025-04-10,2025-06-01,2,1180.92,2361.84,UPI,CONFIRMED
BOOK008155,CUST03782,TRIP00190,2026-06-17,2026-06-24,1,1578.91,1578.91,CARD,CONFIRMED
BOOK008156,CUST02068,TRIP00272,2026-09-10,2026-10-27,1,1306.84,1306.84,CARD,CONFIRMED
BOOK008157,CUST00082,TRIP00255,2025-05-28,2025-07-23,5,1465.4,7327.0,UPI,CONFIRMED
BOOK008158,CUST00964,TRIP00117,2025-06-29,2025-07-07,1,1202.46,1202.46,UPI,CANCELLED
BOOK008159,CUST04469,TRIP00082,2026-09-15,2026-11-01,4,835.61,3342.44,CASH,CONFIRMED
BOOK008160,CUST00373,TRIP00256,2025-01-10,2025-01-18,1,1217.09,1217.09,WALLET,CANCELLED
BOOK008161,CUST02319,TRIP00288,2026-03-11,2026-04-20,5,720.11,3600.55,UPI,CANCELLED
BOOK008162,CUST03699,TRIP00214,2026-09-21,2026-11-14,1,1049.09,1049.09,UPI,CONFIRMED
BOOK008163,CUST00105,TRIP00101,2025-12-20,2026-02-09,1,1344.36,1344.36,WALLET,CONFIRMED
BOOK008164,CUST03731,TRIP00145,2025-12-08,2025-12-23,1,898.8,898.8,CARD,CONFIRMED
BOOK008165,CUST03418,TRIP00223,2026-12-02,2026-12-26,1,867.58,867.58,CARD,CONFIRMED
BOOK008166,CUST02213,TRIP00180,2025-11-24,2026-01-22,1,985.72,985.72,NETBANKING,CONFIRMED
BOOK008167,CUST03169,TRIP00030,2026-07-02,2026-08-04,1,1676.78,1676.78,WALLET,CONFIRMED
BOOK008168,CUST02303,TRIP00169,2025-09-06,2025-09-16,1,811.54,811.54,UPI,CANCELLED
BOOK008169,CUST03437,TRIP00063,2025-04-02,2025-05-28,1,463.34,463.34,NETBANKING,CONFIRMED
BOOK008170,CUST03538,TRIP00136,2025-06-09,2025-07-30,1,1227.26,1227.26,NETBANKING,CONFIRMED
BOOK008171,CUST00296,TRIP00128,2026-07-18,2026-07-21,1,1918.97,1918.97,CARD,CANCELLED
BOOK008172,CUST04492,TRIP00228,2026-04-01,2026-05-29,1,870.69,870.69,CARD,CANCELLED
BOOK008173,CUST01920,TRIP00197,2024-12-31,2025-02-28,3,1225.62,3676.86,CASH,CONFIRMED
BOOK008174,CUST01070,TRIP00258,2026-04-26,2026-04-30,3,1488.71,4466.13,CASH,CANCELLED
BOOK008175,CUST03342,TRIP00109,2025-10-19,2025-12-12,3,1783.59,5350.77,NETBANKING,CANCELLED
BOOK008176,CUST00215,TRIP00021,2026-07-08,2026-07-18,3,428.86,1286.58,CARD,CONFIRMED
BOOK008177,CUST03081,TRIP00014,2025-03-09,2025-03-25,2,1646.26,3292.52,WALLET,CONFIRMED
BOOK008178,CUST03484,TRIP00051,2026-01-11,2026-02-21,1,1599.57,1599.57,WALLET,CONFIRMED
BOOK008179,CUST01438,TRIP00066,2025-03-07,2025-03-15,2,1519.26,3038.52,WALLET,CONFIRMED
BOOK008180,CUST01815,TRIP00045,2025-10-09,2025-10-15,1,681.2,681.2,CARD,CONFIRMED
BOOK008181,CUST00408,TRIP00147,2026-01-25,2026-01-26,2,377.55,755.1,WALLET,CONFIRMED
BOOK008182,CUST01221,TRIP00107,2026-03-24,2026-04-21,1,450.1,450.1,WALLET,CONFIRMED
BOOK008183,CUST03822,TRIP00194,2026-04-03,2026-04-21,1,1593.25,1593.25,CARD,CANCELLED
BOOK008184,CUST03214,TRIP00100,2026-01-19,2026-02-21,1,1525.09,1525.09,WALLET,CONFIRMED
BOOK008185,CUST03454,TRIP00207,2026-07-25,2026-09-22,1,846.97,846.97,NETBANKING,CONFIRMED
BOOK008186,CUST02948,TRIP00156,2025-05-16,2025-06-25,4,975.71,3902.84,WALLET,CONFIRMED
BOOK008187,CUST03428,TRIP00281,2025-08-17,2025-09-13,4,1557.86,6231.44,WALLET,CONFIRMED
BOOK008188,CUST03063,TRIP00230,2026-08-17,2026-08-29,3,791.58,2374.74,CASH,CONFIRMED
BOOK008189,CUST04222,TRIP00094,2026-04-28,2026-06-22,4,1045.38,4181.52,CASH,CONFIRMED
BOOK008190,CUST03953,TRIP00045,2025-09-06,2025-10-15,1,566.72,566.72,UPI,PENDING
BOOK008191,CUST03760,TRIP00253,2026-09-28,2026-10-15,4,379.52,1518.08,CASH,CONFIRMED
BOOK008192,CUST04896,TRIP00067,2025-12-12,2026-01-02,1,2296.29,2296.29,NETBANKING,PENDING
BOOK008193,CUST02994,TRIP00292,2025-06-14,2025-07-25,1,425.59,425.59,NETBANKING,CONFIRMED
BOOK008194,CUST02734,TRIP00288,2026-02-20,2026-04-20,4,617.32,2469.28,UPI,CONFIRMED
BOOK008195,CUST04456,TRIP00043,2025-01-15,2025-01-31,3,392.78,1178.34,UPI,CONFIRMED
BOOK008196,CUST02281,TRIP00019,2025-05-14,2025-06-06,1,395.64,395.64,CASH,CONFIRMED
BOOK008197,CUST00614,TRIP00120,2026-05-08,2026-05-22,3,954.03,2862.09,WALLET,CONFIRMED
BOOK008198,CUST00218,TRIP00266,2025-01-31,2025-03-22,2,382.32,764.64,CARD,CONFIRMED
BOOK008199,CUST02570,TRIP00201,2025-07-17,2025-09-07,1,930.47,930.47,NETBANKING,CONFIRMED
BOOK008200,CUST04118,TRIP00208,2026-05-01,2026-05-18,5,441.32,2206.6,NETBANKING,CONFIRMED
BOOK008201,CUST00367,TRIP00061,2026-01-03,2026-02-22,3,1011.49,3034.47,WALLET,CONFIRMED
BOOK008202,CUST01836,TRIP00104,2026-07-23,2026-09-06,3,1378.38,4135.14,UPI,CONFIRMED
BOOK008203,CUST04479,TRIP00123,2025-04-20,2025-05-03,1,1314.96,1314.96,UPI,CONFIRMED
BOOK008204,CUST02231,TRIP00220,2025-01-13,2025-03-09,1,401.18,401.18,NETBANKING,CONFIRMED
BOOK008205,CUST01866,TRIP00199,2025-07-12,2025-08-30,3,608.04,1824.12,CARD,CANCELLED
BOOK008206,CUST00153,TRIP00196,2025-02-17,2025-03-25,5,1231.87,6159.35,CARD,PENDING
BOOK008207,CUST02436,TRIP00191,2025-01-07,2025-01-23,1,1063.55,1063.55,CARD,PENDING
BOOK008208,CUST02915,TRIP00144,2026-03-09,2026-03-23,1,898.46,898.46,CARD,CONFIRMED
BOOK008209,CUST02061,TRIP00255,2025-07-14,2025-07-23,5,1733.66,8668.3,WALLET,CONFIRMED
BOOK008210,CUST03078,TRIP00161,2026-10-03,2026-11-25,2,1741.08,3482.16,NETBANKING,CONFIRMED
BOOK008211,CUST01209,TRIP00191,2024-12-15,2025-01-23,1,1255.29,1255.29,UPI,CONFIRMED
BOOK008212,CUST03747,TRIP00230,2026-07-09,2026-08-29,1,900.05,900.05,UPI,CONFIRMED
BOOK008213,CUST04482,TRIP00002,2026-03-02,2026-03-10,2,1316.29,2632.58,WALLET,CONFIRMED
BOOK008214,CUST02531,TRIP00298,2025-09-03,2025-09-08,5,1172.38,5861.9,WALLET,CONFIRMED
BOOK008215,CUST00834,TRIP00276,2025-11-18,2025-12-19,1,726.19,726.19,UPI,CONFIRMED
BOOK008216,CUST01126,TRIP00067,2025-12-25,2026-01-02,1,2332.21,2332.21,CASH,CONFIRMED
BOOK008217,CUST04429,TRIP00171,2025-05-23,2025-05-30,1,671.32,671.32,CARD,CANCELLED
BOOK008218,CUST01498,TRIP00292,2025-07-20,2025-07-25,1,407.55,407.55,CARD,CONFIRMED
BOOK008219,CUST01376,TRIP00201,2025-08-02,2025-09-07,1,824.47,824.47,WALLET,CONFIRMED
BOOK008220,CUST00729,TRIP00194,2026-02-23,2026-04-21,1,1793.27,1793.27,UPI,CONFIRMED
BOOK008221,CUST02392,TRIP00181,2025-04-21,2025-05-28,1,964.83,964.83,WALLET,CANCELLED
BOOK008222,CUST03000,TRIP00298,2025-07-13,2025-09-08,3,1151.31,3453.93,CASH,CANCELLED
